country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
India,IND,2021-03-08,23008733.0,18943283.0,4065450.0,2019723.0,1164942.0,1.67,1.37,0.29,844.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-09,24367906.0,20004227.0,4363679.0,1359173.0,1249594.0,1.77,1.45,0.32,906.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-10,25685011.0,21034481.0,4650530.0,1317105.0,1295566.0,1.86,1.52,0.34,939.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-11,26164920.0,21435841.0,4729079.0,479909.0,1165631.0,1.9,1.55,0.34,845.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-12,28218457.0,23075504.0,5142953.0,2053537.0,1245822.0,2.04,1.67,0.37,903.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-13,29738409.0,24307635.0,5430774.0,1519952.0,1259438.0,2.15,1.76,0.39,913.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-14,29908038.0,24452385.0,5455653.0,169629.0,1274147.0,2.17,1.77,0.4,923.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-15,32947432.0,27079484.0,5867948.0,3039394.0,1419814.0,2.39,1.96,0.43,1029.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-16,35064536.0,28862037.0,6202499.0,2117104.0,1528090.0,2.54,2.09,0.45,1107.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-17,37143255.0,30600787.0,6542468.0,2078719.0,1636892.0,2.69,2.22,0.47,1186.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-18,39339817.0,32426230.0,6913587.0,2196562.0,1882128.0,2.85,2.35,0.5,1364.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-19,42063392.0,34842030.0,7221362.0,2723575.0,1977848.0,3.05,2.52,0.52,1433.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-20,44603841.0,37125187.0,7478654.0,2540449.0,2123633.0,3.23,2.69,0.54,1539.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-21,45065998.0,37574302.0,7491696.0,462157.0,2165423.0,3.27,2.72,0.54,1569.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-22,48494594.0,40631153.0,7863441.0,3428596.0,2221023.0,3.51,2.94,0.57,1609.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-23,50841286.0,42731952.0,8109334.0,2346692.0,2253821.0,3.68,3.1,0.59,1633.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-24,53145709.0,44846538.0,8299171.0,2304423.0,2286065.0,3.85,3.25,0.6,1657.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-25,55504440.0,47001472.0,8502968.0,2358731.0,2309232.0,4.02,3.41,0.62,1673.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-26,58109773.0,49426618.0,8683155.0,2605333.0,2292340.0,4.21,3.58,0.63,1661.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-27,60269782.0,51441436.0,8828346.0,2160009.0,2237992.0,4.37,3.73,0.64,1622.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-28,60530435.0,51660234.0,8870201.0,260653.0,2209205.0,4.39,3.74,0.64,1601.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-29,61113354.0,52211398.0,8901956.0,582919.0,1802680.0,4.43,3.78,0.65,1306.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-30,63054353.0,53989035.0,9065318.0,1940999.0,1744724.0,4.57,3.91,0.66,1264.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-03-31,65117896.0,55783201.0,9334695.0,2063543.0,1710312.0,4.72,4.04,0.68,1239.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-01,68789138.0,59148798.0,9640340.0,3671242.0,1897814.0,4.98,4.29,0.7,1375.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-02,73054295.0,63081589.0,9972706.0,4265157.0,2134932.0,5.29,4.57,0.72,1547.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-03,75979651.0,65739470.0,10240181.0,2925356.0,2244267.0,5.51,4.76,0.74,1626.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-04,79105163.0,68678838.0,10426325.0,3125512.0,2653533.0,5.73,4.98,0.76,1923.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-05,83110926.0,72277309.0,10833617.0,4005763.0,3142510.0,6.02,5.24,0.79,2277.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-06,87077474.0,75937015.0,11140459.0,3966548.0,3431874.0,6.31,5.5,0.81,2487.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-07,90198673.0,78763027.0,11435646.0,3121199.0,3582968.0,6.54,5.71,0.83,2596.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-08,94334262.0,82456522.0,11877740.0,4135589.0,3649303.0,6.84,5.98,0.86,2644.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-09,98075160.0,85763852.0,12311308.0,3740898.0,3574409.0,7.11,6.21,0.89,2590.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-10,101595147.0,88885961.0,12709186.0,3519987.0,3659357.0,7.36,6.44,0.92,2652.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-11,104528565.0,91587400.0,12941165.0,2933418.0,3631915.0,7.57,6.64,0.94,2632.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-12,108533085.0,95043039.0,13490046.0,4004520.0,3631737.0,7.86,6.89,0.98,2632.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-13,111179578.0,97301914.0,13877664.0,2646493.0,3443158.0,8.06,7.05,1.01,2495.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-14,114493238.0,100179199.0,14314039.0,3313660.0,3470652.0,8.3,7.26,1.04,2515.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-15,117223509.0,102349255.0,14874254.0,2730271.0,3269892.0,8.49,7.42,1.08,2369.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-16,119937641.0,104408484.0,15529157.0,2714132.0,3123212.0,8.69,7.57,1.13,2263.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-17,122622590.0,106431076.0,16191514.0,2684949.0,3003920.0,8.89,7.71,1.17,2177.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-18,123852566.0,107371770.0,16480796.0,1229976.0,2760572.0,8.97,7.78,1.19,2000.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-19,127129113.0,109659181.0,17469932.0,3276547.0,2656575.0,9.21,7.95,1.27,1925.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-20,,,,,2458290.0,,,,1781.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-21,129646105.0,111673361.0,17972744.0,,2164695.0,9.39,8.09,1.3,1569.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-22,132754608.0,113584269.0,19170339.0,3108503.0,2218728.0,9.62,8.23,1.39,1608.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-23,,,,,2137213.0,,,,1549.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-24,,,,,2059866.0,,,,1493.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-25,139185173.0,117795008.0,21390165.0,,2190372.0,10.09,8.54,1.55,1587.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-26,142524947.0,119886252.0,22638695.0,3339774.0,2199405.0,10.33,8.69,1.64,1594.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-27,144879233.0,121263287.0,23615946.0,2354286.0,2355946.0,10.5,8.79,1.71,1707.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-28,147053392.0,122538179.0,24515213.0,2174159.0,2486755.0,10.66,8.88,1.78,1802.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-29,149268772.0,123811908.0,25456864.0,2215380.0,2359166.0,10.82,8.97,1.84,1710.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-04-30,151998107.0,125376952.0,26621155.0,2729335.0,2442854.0,11.01,9.09,1.93,1770.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-05-01,153626325.0,126328970.0,27297355.0,1628218.0,2369239.0,11.13,9.15,1.98,1717.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
India,IND,2021-05-02,154211511.0,126704151.0,27507360.0,585186.0,2146620.0,11.17,9.18,1.99,1556.0,"Covaxin, Oxford/AstraZeneca",Government of India,https://dashboard.cowin.gov.in/
Indonesia,IDN,2021-01-12,0.0,0.0,,,,0.0,0.0,,,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-13,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-14,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-15,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-16,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-17,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-18,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-19,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-20,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-21,,,,,13200.0,,,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-22,132000.0,132000.0,,,13200.0,0.05,0.05,,48.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-23,,,,,12546.0,,,,46.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-24,149242.0,149242.0,,,11892.0,0.05,0.05,,43.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-25,161959.0,161959.0,,12717.0,11823.0,0.06,0.06,,43.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-26,245685.0,245685.0,,83726.0,21898.0,0.09,0.09,,80.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-27,308003.0,308003.0,,62318.0,28915.0,0.11,0.11,,106.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-28,373786.0,368318.0,5468.0,65783.0,36427.0,0.14,0.13,0.0,133.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-29,416299.0,405012.0,11287.0,42513.0,40614.0,0.15,0.15,0.0,148.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-30,502955.0,482145.0,20810.0,86656.0,51762.0,0.18,0.18,0.01,189.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-01-31,515681.0,493133.0,22548.0,12726.0,52348.0,0.19,0.18,0.01,191.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-01,574938.0,539532.0,35406.0,59257.0,58997.0,0.21,0.2,0.01,216.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-02,648259.0,596260.0,51999.0,73321.0,57511.0,0.24,0.22,0.02,210.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-03,717647.0,646026.0,71621.0,69388.0,58521.0,0.26,0.24,0.03,214.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-04,796819.0,700266.0,96553.0,79172.0,60433.0,0.29,0.26,0.04,221.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-05,865609.0,744884.0,120725.0,68790.0,64187.0,0.32,0.27,0.04,235.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-06,914303.0,777096.0,137207.0,48694.0,58764.0,0.33,0.28,0.05,215.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-07,923449.0,784318.0,139131.0,9146.0,58253.0,0.34,0.29,0.05,213.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-08,985855.0,814585.0,171270.0,62406.0,58702.0,0.36,0.3,0.06,215.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-09,1066860.0,845407.0,221453.0,81005.0,59800.0,0.39,0.31,0.08,219.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-10,1248797.0,969546.0,279251.0,181937.0,75879.0,0.46,0.35,0.1,277.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-11,1362791.0,1017186.0,345605.0,113994.0,80853.0,0.5,0.37,0.13,296.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-12,,,,,79099.0,,,,289.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-13,1475812.0,1060326.0,415486.0,,80216.0,0.54,0.39,0.15,293.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-14,1494325.0,1068747.0,425578.0,18513.0,81554.0,0.55,0.39,0.16,298.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-15,1578720.0,1096095.0,482625.0,84395.0,84695.0,0.58,0.4,0.18,310.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-16,1658110.0,1120963.0,537147.0,79390.0,84464.0,0.61,0.41,0.2,309.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-17,1747267.0,1149939.0,597328.0,89157.0,71210.0,0.64,0.42,0.22,260.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-18,1787976.0,1164144.0,623832.0,40709.0,60741.0,0.65,0.43,0.23,222.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-19,,,,,64721.0,,,,237.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-20,1956725.0,1224091.0,732634.0,,68702.0,0.72,0.45,0.27,251.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-21,,,,,70969.0,,,,259.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-22,,,,,63824.0,,,,233.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-23,2059871.0,1269905.0,789966.0,,57394.0,0.75,0.46,0.29,210.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-24,2188788.0,1363138.0,825650.0,128917.0,63074.0,0.8,0.5,0.3,231.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-25,2315665.0,1461920.0,853745.0,126877.0,75384.0,0.85,0.53,0.31,276.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-26,2449451.0,1583581.0,865870.0,133786.0,82443.0,0.9,0.58,0.32,301.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-27,2598535.0,1616165.0,982370.0,149084.0,91687.0,0.95,0.59,0.36,335.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-02-28,2690163.0,1691724.0,998439.0,91628.0,99865.0,0.98,0.62,0.37,365.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-01,,,,,118752.0,,,,434.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-02,3023348.0,1968057.0,1055291.0,,137640.0,1.11,0.72,0.39,503.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-03,3386351.0,2286123.0,1100228.0,363003.0,171080.0,1.24,0.84,0.4,625.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-04,,,,,163084.0,,,,596.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-05,3528152.0,2413615.0,1114537.0,,154100.0,1.29,0.88,0.41,563.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-06,,,,,168116.0,,,,615.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-07,4022544.0,2888757.0,1133787.0,,190340.0,1.47,1.06,0.41,696.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-08,,,,,205352.0,,,,751.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-09,,,,,220364.0,,,,806.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-10,4837576.0,3574698.0,1262878.0,,207318.0,1.77,1.31,0.46,758.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-11,4991674.0,3696059.0,1295615.0,154098.0,219203.0,1.82,1.35,0.47,801.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-12,5108536.0,3769174.0,1339362.0,116862.0,225769.0,1.87,1.38,0.49,825.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-13,5440432.0,3985596.0,1454836.0,331896.0,237869.0,1.99,1.46,0.53,870.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-14,5480346.0,4020124.0,1460222.0,39914.0,208257.0,2.0,1.47,0.53,761.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-15,5739648.0,4166862.0,1572786.0,259302.0,206490.0,2.1,1.52,0.58,755.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-16,6185700.0,4468951.0,1716749.0,446052.0,231400.0,2.26,1.63,0.63,846.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-17,6581388.0,4705248.0,1876140.0,395688.0,249116.0,2.41,1.72,0.69,911.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-18,6787283.0,4838752.0,1948531.0,205895.0,256516.0,2.48,1.77,0.71,938.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-19,7346148.0,5124948.0,2221200.0,558865.0,319659.0,2.69,1.87,0.81,1169.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-20,7835357.0,5533379.0,2301978.0,489209.0,342132.0,2.86,2.02,0.84,1251.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-21,7879881.0,5567280.0,2312601.0,44524.0,342791.0,2.88,2.04,0.85,1253.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-22,8226632.0,5732210.0,2494422.0,346751.0,355283.0,3.01,2.1,0.91,1299.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
Indonesia,IDN,2021-03-23,9330853.0,6389837.0,2941016.0,1104221.0,449308.0,3.41,2.34,1.08,1643.0,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines
